datetime,feed_flow,product_flow,reject_flow,temperature,feed_cond,reject_cond,product_cond,feed_ph,orp,reject_ph,product_ph,pressure_drop,feed_pressure,hpp_pressure,cf_pressure
Wed Jul 17 2019 18:42:35 GMT+0530,229.8673096,83.29665375,149.5349426,28.77303314,59648.32422,86474.82031,623.6698608,7.729885578,-16.986763,7.20996666,6.422268391,0.776278257,53.13359833,32.41110992,2.743965626
Wed Jul 17 2019 21:01:12 GMT+0530,230.3276672,83.24889374,147.6764832,28.69192696,59625.61719,86504.02344,621.1394043,7.718985081,-16.89592552,7.214119434,6.397741795,0.799506903,52.92466736,32.42019272,2.763431072
Wed Jul 17 2019 23:55:45 GMT+0530,229.9529572,83.35634613,148.1546783,28.68868256,59586.68359,86401.82813,617.8302612,7.729885578,-17.07760239,7.198546886,6.474500179,0.753568709,52.70892715,32.44517136,2.78451848
Thu Jul 18 2019 00:55:45 GMT+0530,230.456131,82.57435608,148.8502502,28.63353157,59583.44141,86431.02344,616.7921143,7.766674995,-16.80508614,7.185050964,6.506747723,0.759667814,52.67940521,32.43154526,2.792304754
Thu Jul 18 2019 01:55:45 GMT+0530,230.7023773,83.35037231,149.7631683,28.62055397,59602.90625,86314.23438,611.9257813,7.769854546,-17.07760239,7.202699661,6.545808315,0.788736105,52.60219193,32.44063187,2.796846628
Thu Jul 18 2019 02:55:45 GMT+0530,230.1991882,83.5115509,145.3506927,28.63028717,59606.15234,86367.76563,611.3417969,7.771671295,-16.89592552,7.202699661,6.530819893,0.741759717,52.54996109,32.47696686,2.816636324
Thu Jul 18 2019 03:55:45 GMT+0530,230.3383636,83.30261993,146.1006012,28.52971649,59606.15234,86367.76563,606.9945679,7.778029919,-17.03218269,7.203737736,6.525369644,0.780041575,52.44776917,32.45652771,2.813067675
Thu Jul 18 2019 04:55:45 GMT+0530,230.0278931,83.25486755,147.6764832,28.52971649,59606.15234,86353.16406,601.9335938,7.780755043,-16.89592552,7.200623035,6.537178516,0.782896459,52.35238647,32.44063187,2.815338612
Thu Jul 18 2019 05:55:45 GMT+0530,230.0600128,82.86088562,149.5566711,28.54918098,59632.10547,86319.10156,601.3496094,7.783480167,-17.07760239,7.217752934,6.572151184,0.77238518,52.2479248,32.44744492,2.805930376
Thu Jul 18 2019 06:55:45 GMT+0530,230.1670685,83.27277374,147.9481812,28.38048172,59583.44141,86353.16406,598.7542114,7.76758337,-16.89592552,7.212042809,6.579872608,0.789774239,52.27290344,32.42927551,2.799766302
Thu Jul 18 2019 07:55:45 GMT+0530,230.7130737,83.26680756,149.4697266,28.39021492,59625.61719,86285.03125,599.2733154,7.79165554,-17.03218269,7.20477581,6.623475075,0.771995902,52.18206406,32.44971466,2.799766302
Thu Jul 18 2019 08:55:45 GMT+0530,229.9208374,83.04593658,148.0894775,28.4907856,59567.21875,86323.96875,600.3114624,7.798014164,-16.85050583,7.227615356,6.662989616,0.773682892,52.21385956,32.42246246,2.778678894
Thu Jul 18 2019 09:55:45 GMT+0530,229.9529572,82.78925323,146.5027161,28.43563271,59602.90625,86275.30469,600.9602661,7.793926716,-16.75966644,7.236958504,6.648909569,0.799117625,52.2706337,32.44063187,2.773488045
Thu Jul 18 2019 10:55:45 GMT+0530,229.6210632,83.21308136,147.1113434,28.40319061,59586.68359,86226.64063,601.6091309,7.770308495,-16.89592552,7.235920429,6.622112274,0.788087249,52.26382065,32.33389664,2.719309568
Thu Jul 18 2019 11:55:45 GMT+0530,229.5140076,82.63404846,146.8722382,28.52971649,59602.90625,86192.57813,605.5021973,7.79347229,-17.16843987,7.240073204,6.615299702,0.795613825,52.22748566,32.39294052,2.719309568
Thu Jul 18 2019 12:55:45 GMT+0530,230.1242523,82.92655182,148.9263153,28.4713192,59567.21875,86236.375,608.6166382,7.760316372,-17.07760239,7.214119434,6.537632942,0.790033758,52.29788589,32.41110992,2.745912313
Thu Jul 18 2019 13:55:45 GMT+0530,229.781662,82.9743042,145.2420197,28.65299606,59658.05859,86319.10156,615.6242065,7.744419575,-16.80508614,7.210485935,6.454515934,0.780560613,52.34557343,32.42019272,2.764079809
Thu Jul 18 2019 14:55:45 GMT+0530,229.8244781,83.24889374,147.5895386,28.76978874,59687.25781,86426.15625,624.1240845,7.730793953,-16.85050583,7.215676308,6.405917168,0.781728566,52.40462112,32.42700577,2.779003382
Thu Jul 18 2019 15:55:45 GMT+0530,230.2098999,82.65196228,145.2528839,28.80223083,59729.42969,86426.15625,631.3262329,7.698091984,-17.12302017,7.216195583,6.403192043,0.784583509,52.40234756,32.44063187,2.80009079
Thu Jul 18 2019 16:55:45 GMT+0530,230.1777802,83.20710754,146.8939819,28.9871521,59700.23438,86499.15625,635.3490601,7.720347404,-16.94134331,7.220867157,6.406825542,0.7827667,52.49091721,32.40429688,2.790358067
Thu Jul 18 2019 17:55:45 GMT+0530,230.6381378,83.85179901,148.7306976,29.04230309,59674.28125,86504.02344,641.9024048,7.722164154,-16.94134331,7.213080883,6.41590929,0.765118122,52.45458221,32.39975357,2.774785757
Thu Jul 18 2019 18:55:45 GMT+0530,229.9101257,83.23098755,146.8396301,28.9871521,59671.03516,86421.28906,642.5512695,7.704905033,-17.16843987,7.20633316,6.426810265,0.78964448,52.33194733,32.43608856,2.797819853
Thu Jul 18 2019 19:55:45 GMT+0530,229.653183,83.14741516,145.394165,29.02932739,59638.59375,86406.69531,643.2650146,7.737607002,-17.16843987,7.20633316,6.426810265,0.802751124,52.28879929,32.4883194,2.806254864
Thu Jul 18 2019 20:00:00 GMT+0530,,,,,,,,,,,,,,,
Thu Jul 18 2019 20:55:45 GMT+0530,230.0278931,83.26680756,147.8503723,28.94822121,59612.64063,86396.96094,639.4368286,7.721710205,-17.03218269,7.208928585,6.420451641,0.773423374,52.2706337,32.43381882,2.79846859
Thu Jul 18 2019 22:20:11 GMT+0530,229.4069519,83.20114136,148.6546173,28.94822121,59606.15234,86411.5625,638.5284424,7.715805531,-16.94134331,7.192317963,6.407279968,0.800415277,52.12075043,32.46107101,2.804308176
Thu Jul 18 2019 23:20:11 GMT+0530,229.9101257,82.908638,147.7525635,28.93848801,59612.64063,86353.16406,632.7537231,7.736244202,-17.07760239,7.191279888,6.419542789,0.797300816,52.02309799,32.43608856,2.801388502
Fri Jul 19 2019 00:26:17 GMT+0530,230.1242523,83.52945709,146.3070984,28.91577911,59612.64063,86421.28906,631.3911133,7.715351582,-16.85050583,7.192317963,6.405917168,0.797171056,51.93680191,32.43608856,2.803010702
Fri Jul 19 2019 01:26:17 GMT+0530,229.6210632,83.39215851,148.3720398,28.91253471,59658.05859,86309.36719,624.383606,7.726706028,-17.07760239,7.198546886,6.416363716,0.780171335,51.84369278,32.4656105,2.805281639
Fri Jul 19 2019 02:26:17 GMT+0530,230.0171967,83.38619232,146.394043,28.9871521,59677.52344,86304.5,623.5401001,7.710809708,-17.07760239,7.200623035,6.41908884,0.780820191,51.74150085,32.40429688,2.794575691
Fri Jul 19 2019 03:26:17 GMT+0530,230.0707245,83.17129517,144.0356445,28.84765053,59651.57031,86338.5625,622.9561157,7.69854641,-17.03218269,7.207371235,6.407733917,0.764988363,51.66883087,32.40883636,2.783869743
Fri Jul 19 2019 04:26:17 GMT+0530,229.7602539,82.93251801,148.5242004,28.87035942,59687.25781,86260.70313,620.9447021,7.713534832,-17.07760239,7.216714382,6.416817665,0.785621643,51.61659622,32.42927551,2.777056694
Fri Jul 19 2019 05:26:17 GMT+0530,229.9529572,82.80119324,149.5566711,28.93848801,59677.52344,86309.36719,617.960022,7.723980904,-16.89592552,7.230210781,6.410459042,0.787957489,51.61432648,32.42019272,2.777056694
Fri Jul 19 2019 06:26:17 GMT+0530,230.1777802,83.17129517,146.4809875,28.76005554,59687.25781,86319.10156,615.1699829,7.728522778,-16.80508614,7.226058006,6.394562721,0.784583509,51.56663513,32.44971466,2.792953491
Fri Jul 19 2019 07:26:17 GMT+0530,0.385413945,-2.471321106,-0.119549699,28.77952194,59677.52344,78683.8125,146.3794403,7.725797653,-17.07760239,7.245782852,6.468595505,0.070594348,-0.054502986,-0.090838306,0.085971966
Fri Jul 19 2019 08:26:17 GMT+0530,0.214118868,-2.328056097,-0.239099398,28.93199921,59664.54688,77939.26563,153.5167389,7.706721783,-15.30625439,7.254607201,6.374577999,0.069556192,-0.054502986,-0.097651184,0.079807937
Fri Jul 19 2019 09:26:17 GMT+0530,0.331884235,-2.45341301,-0.108681545,29.19153786,59648.32422,77885.73438,158.0586548,7.675836563,-13.30781174,7.260316849,6.380482674,0.067090586,-0.043148197,-0.086296394,0.122956134
Fri Jul 19 2019 10:26:17 GMT+0530,0.289060473,-2.244484901,-0.16302231,29.73007965,188.1650696,76391.77344,162.6005707,7.69355011,-16.89592552,7.264469624,6.393199921,0.096029073,-17.47729111,-0.013625747,0.157669351
Fri Jul 19 2019 11:26:17 GMT+0530,0.321178287,-2.238515377,-0.130417854,30.13885117,136.2574615,72284.57813,168.1806335,7.655398369,-17.07760239,7.275370121,6.421813965,0.070464574,-17.48410416,-0.024980534,0.140474945
Fri Jul 19 2019 12:26:17 GMT+0530,0.278354526,-2.226576567,-0.16302231,30.83636093,110.3036575,71656.82031,181.157547,7.675382614,-16.39631462,7.276408195,6.439981461,0.11328835,0.011354788,0.015896704,0.180378929
Fri Jul 19 2019 13:26:17 GMT+0530,0.396119893,-2.381780386,-0.032604463,31.75447655,116.7921066,71773.61719,188.8139191,7.660394192,-14.17077541,7.279522896,6.489942551,0.148325995,0.077212565,0.024980534,0.210550219
Fri Jul 19 2019 14:26:17 GMT+0530,0.192706972,-2.238515377,-0.217363089,32.44549561,97.32675934,71943.9375,192.187912,7.621788025,-11.80897999,7.284713745,6.556708813,0.155852586,0.086296394,0.043148197,0.2189852
Fri Jul 19 2019 15:26:17 GMT+0530,0.374708027,-2.345964193,-0.032604463,33.26952744,103.8152084,72026.66406,195.5619049,7.591357231,-11.17311192,7.278484821,6.646184444,0.154035822,0.045419153,0.045419153,0.217363089
Fri Jul 19 2019 16:26:17 GMT+0530,0.289060473,-2.465351582,-0.108681545,34.07734299,90.83831024,72221.32031,197.6381989,7.555021763,-10.08305168,7.27900362,6.742927551,0.154165596,0.079483517,0.009083831,0.214118868
Fri Jul 19 2019 17:26:17 GMT+0530,0.182001039,-2.36387229,-0.206494927,34.26874924,87.59408569,72411.10938,198.6114807,7.514144421,-9.129249573,7.273812771,6.853295803,0.041007008,-0.038606282,-0.093109265,0.100895405
Fri Jul 19 2019 18:26:17 GMT+0530,0.224824801,-2.322086573,-0.076077081,34.40500641,90.83831024,72649.55469,199.3251953,7.454191208,-8.311704636,7.295614243,6.966389656,0.052426685,0.015896704,-0.009083831,0.156371653
Fri Jul 19 2019 19:26:17 GMT+0530,229.8459015,81.78042603,152.0346069,29.12016487,50875.94141,84615.88281,749.3511353,7.690824986,-17.16843987,7.2582407,6.474500179,0.778354585,61.72917175,32.2362442,2.766350746
Fri Jul 19 2019 20:26:17 GMT+0530,229.0536499,82.50868988,150.8391113,28.9903965,54778.74219,84742.40625,726.9660034,7.721710205,-16.80508614,7.25304985,6.466778755,0.745523036,61.63151932,32.17265701,2.7517519
Fri Jul 19 2019 21:26:17 GMT+0530,229.9957733,83.01609039,150.4478607,29.09421158,56121.85156,84747.27344,720.0882568,7.709446907,-16.89592552,7.246302128,6.484946728,0.776148498,61.60654068,32.15903091,2.755320549
Fri Jul 19 2019 23:16:53 GMT+0530,229.3105927,82.87282562,151.1868896,29.29859734,58201.40234,84761.875,713.7944336,7.693096161,-16.4871521,7.252531052,6.459057808,0.75512594,61.54295349,32.18401337,2.777056694
Sat Jul 20 2019 00:21:25 GMT+0530,229.2784729,82.62210846,150.795639,29.24669075,58759.40625,84781.33594,710.2258301,7.684012413,-16.03296089,7.242149353,6.42272234,0.742019236,61.5020752,32.12950897,2.764404297
Sat Jul 20 2019 01:21:25 GMT+0530,229.4497681,82.77134705,151.6433563,29.34077263,59087.07422,84727.80469,708.2792969,7.694458485,-15.89670372,7.252531052,6.418180466,0.760186911,61.49526215,32.16357422,2.786789417
Sat Jul 20 2019 02:21:25 GMT+0530,229.5247192,82.4072113,151.9150696,29.42512321,59307.68359,84722.9375,707.2410889,7.693096161,-15.48793125,7.256164551,6.39501667,0.738255918,61.53159714,32.14994812,2.772839308
Sat Jul 20 2019 03:21:25 GMT+0530,229.8565979,82.34155273,151.9150696,29.27264404,59466.64844,84781.33594,702.8289795,7.684012413,-15.80586529,7.249935627,6.407279968,0.730340004,61.51343155,32.13632202,2.776083469
Sat Jul 20 2019 04:21:25 GMT+0530,229.0001221,82.41915131,150.4804688,29.34401703,59563.97656,84752.14063,696.9893799,7.689462662,-16.03296089,7.252011776,6.390928745,0.784972787,61.52251434,32.13405228,2.777056694
Sat Jul 20 2019 05:21:25 GMT+0530,229.4711914,82.80119324,152.5888824,29.38294792,59628.85938,84684.00781,688.2948608,7.69854641,-16.26005745,7.261874199,6.40001297,0.75849992,61.53841019,32.19536591,2.779327869
Sat Jul 20 2019 06:21:25 GMT+0530,229.2570648,82.58629608,150.6000214,29.25642204,59674.28125,84781.33594,681.6117554,7.700817108,-16.39631462,7.262393475,6.388203621,0.769011199,61.55203629,32.13405228,2.76051116
Sat Jul 20 2019 07:21:25 GMT+0530,229.5033112,81.61328888,151.0564728,29.29859734,59722.94141,84659.67969,676.8103027,7.716259956,-17.03218269,7.274332047,6.433622837,0.776927114,61.52705765,32.12042618,2.762782097
Sat Jul 20 2019 08:21:25 GMT+0530,229.8994293,82.59823608,148.6437531,29.26939964,59706.72266,84684.00781,676.7454224,7.718985081,-17.07760239,7.271736622,6.47586298,0.728263736,61.51797104,32.13177872,2.76213336
Sat Jul 20 2019 09:21:25 GMT+0530,229.2142487,82.10874176,151.8063812,29.27913284,59693.74609,84795.9375,680.6384888,7.69491291,-16.80508614,7.278484821,6.487671852,0.782117844,61.57928848,32.16811752,2.804632664
Sat Jul 20 2019 10:21:25 GMT+0530,229.6746063,82.38930511,149.7631683,29.39916801,59719.69922,84732.67188,687.3864746,7.737607002,-17.03218269,7.28575182,6.511744022,0.740332246,61.56566238,32.17492676,2.796522141
Sat Jul 20 2019 11:21:25 GMT+0530,229.5675354,82.76537323,150.795639,29.41539001,59677.52344,84713.21094,695.9512329,7.727614403,-17.07760239,7.284713745,6.507202148,0.754347324,61.52932739,32.12950897,2.792304754
Sat Jul 20 2019 12:21:25 GMT+0530,230.3383636,83.46379089,147.8503723,29.51920509,59671.03516,84713.21094,698.9359131,7.722164154,-17.12302017,7.288347244,6.503114223,0.771866143,61.5202446,32.16130447,2.801388502
Sat Jul 20 2019 13:21:25 GMT+0530,229.8673096,82.42512512,151.5020752,29.69763756,59671.03516,84742.40625,703.3480225,7.712172031,-16.94134331,7.302361965,6.489942551,0.780301094,61.52478409,32.19536591,2.809823513
Sat Jul 20 2019 14:21:25 GMT+0530,229.9850769,82.9623642,150.8825836,29.69114876,59700.23438,84718.07813,710.0311279,7.709901333,-17.16843987,7.303919315,6.483129978,0.737996399,61.4884491,32.19309616,2.811121225
Sat Jul 20 2019 15:21:25 GMT+0530,229.7602539,82.72956085,150.458725,29.84038353,59716.45313,84791.07031,716.3898315,7.702633858,-17.16843987,7.312224388,6.480404854,0.75862968,61.49753571,32.20217896,2.814040899
Sat Jul 20 2019 16:21:25 GMT+0530,229.6853027,82.4370575,150.4696045,29.99934959,59742.41016,84781.33594,722.2943115,7.711263657,-16.85050583,7.321568012,6.480404854,0.753698468,61.474823,32.14086533,2.78646493
Sat Jul 20 2019 17:21:26 GMT+0530,229.878006,83.08772278,150.9369354,29.9766407,59781.33984,84864.0625,724.3057251,7.718985081,-16.53257179,7.299767017,6.480404854,0.770827949,61.51343155,32.14313507,2.757915974
Sat Jul 20 2019 18:21:25 GMT+0530,229.2784729,83.21308136,150.8282471,30.04152489,59791.07031,84815.39844,727.4202271,7.706267834,-16.62340927,7.295614243,6.476771355,0.72579813,61.42713547,32.12269592,2.754347324
Sat Jul 20 2019 19:21:25 GMT+0530,228.9358826,82.80715942,150.6108856,30.20049286,60040.87891,85073.32031,732.4163208,7.711718082,-16.44173241,7.288866043,6.441344261,0.778484344,61.55884933,32.12950897,2.771866083
Sat Jul 20 2019 20:21:25 GMT+0530,229.4497681,81.39241791,150.7086945,30.09992027,59988.96875,85019.78906,729.2369385,7.703542709,-16.89592552,7.277965546,6.469049931,0.756942689,61.52251434,32.16811752,2.779652119
Sat Jul 20 2019 21:21:25 GMT+0530,229.2570648,82.43109131,151.0890808,30.11938667,59966.26172,85005.1875,723.8515625,7.725797653,-17.03218269,7.28056097,6.47086668,0.769400477,61.5111618,32.14994812,2.782896519
Sat Jul 20 2019 22:21:25 GMT+0530,229.3962402,82.80119324,151.9585419,30.23293495,59937.0625,84898.125,719.6340332,7.704451084,-17.03218269,7.275370121,6.484946728,0.750713766,61.5020752,32.14994812,2.787113905
Sat Jul 20 2019 23:21:25 GMT+0530,229.2570648,82.63404846,149.9261932,30.06099129,59924.08594,84932.19531,714.7028198,7.717168331,-17.07760239,7.268622398,6.484946728,0.794316173,61.49072266,32.18173981,2.791980267
Sun Jul 21 2019 00:21:25 GMT+0530,229.6853027,83.29067993,151.7194366,30.08370018,59901.375,84883.53125,710.5502319,7.713080406,-16.75966644,7.271217823,6.476316929,0.771866143,61.54068375,32.16357422,2.791007042
Sun Jul 21 2019 01:21:25 GMT+0530,230.2634277,82.56241608,152.1106873,30.13560677,59914.35156,84893.26563,707.1113281,7.723980904,-16.94134331,7.270698547,6.481767178,0.763041854,61.55657959,32.17038727,2.802361727
Sun Jul 21 2019 02:21:25 GMT+0530,229.6746063,82.83103943,150.3717804,30.00908279,59901.375,84854.32813,703.8022461,7.723526955,-16.89592552,7.264988899,6.468141556,0.769789815,61.54068375,32.19763947,2.818582773
Sun Jul 21 2019 03:21:25 GMT+0530,229.7067108,82.21022797,150.1544189,30.01557159,59924.08594,84864.0625,700.1038208,7.713988781,-17.03218269,7.267065048,6.475408554,0.761095285,61.55203629,32.19309616,2.810796738
Sun Jul 21 2019 04:21:26 GMT+0530,229.5996552,82.37736511,152.2519684,30.01557159,59917.59766,84820.26563,695.1726074,7.711718082,-16.94134331,7.267583847,6.471320629,0.749805391,61.56339264,32.21353531,2.815014124
Sun Jul 21 2019 05:21:25 GMT+0530,229.878006,82.42512512,150.2631073,29.88580132,59920.83984,84815.39844,692.0581665,7.699454784,-16.89592552,7.294056892,6.449065685,0.756293833,61.56566238,32.21353531,2.819231749
Sun Jul 21 2019 06:21:25 GMT+0530,229.5889587,82.65196228,151.7520447,29.87282562,59904.62109,84825.13281,689.5276489,7.694004536,-17.03218269,7.277446747,6.446340561,0.758240342,61.56339264,32.19536591,2.816311836
Sun Jul 21 2019 07:21:25 GMT+0530,229.3534241,83.17726135,150.4369965,29.83065033,59888.39844,84757.00781,686.5429688,7.679924488,-16.75966644,7.288347244,6.419542789,0.749805391,61.59745789,32.20672226,2.815014124
Sun Jul 21 2019 08:21:25 GMT+0530,229.5889587,82.93251801,151.5020752,29.77549934,59901.375,84747.27344,686.6727295,7.684012413,-16.94134331,7.295614243,6.410459042,0.749545872,61.56112289,32.14767838,2.799117565
Sun Jul 21 2019 09:21:25 GMT+0530,229.4604797,82.89073181,149.8066406,29.86633682,59894.88672,84698.60938,685.0505981,7.700817108,-17.07760239,7.300805092,6.42090559,0.783934653,61.56566238,32.18173981,2.800739527
Sun Jul 21 2019 10:21:25 GMT+0530,229.2249451,83.10562897,152.3497925,29.87607002,59891.64453,84766.73438,685.375061,7.709446907,-16.80508614,7.321568012,6.409550667,0.75681293,61.60654068,32.19990921,2.803659439
Sun Jul 21 2019 11:21:25 GMT+0530,229.5461273,83.51751709,147.0352631,29.86309242,59911.10938,84766.73438,685.9589844,7.729431152,-16.89592552,7.317934513,6.454515934,0.745393217,61.62924957,32.18855286,2.809174538
Sun Jul 21 2019 12:21:25 GMT+0530,229.556839,83.20114136,150.5021973,29.9831295,59901.375,84659.67969,691.6688232,7.735335827,-17.07760239,7.329873085,6.507656097,0.778095007,61.57020569,32.18628311,2.799766302
Sun Jul 21 2019 13:21:25 GMT+0530,230.0493011,82.66389465,145.8071594,29.9766407,59891.64453,84757.00781,698.0275269,7.728977203,-17.07760239,7.325720787,6.529003143,0.747599304,61.5474968,32.17038727,2.804632664
Sun Jul 21 2019 14:21:25 GMT+0530,228.8930664,83.43991852,151.1651611,30.14533997,59959.76953,84786.20313,705.6838989,7.731248379,-17.12302017,7.339735508,6.518556595,0.781728566,61.57020569,32.20217896,2.820204973
Sun Jul 21 2019 15:21:25 GMT+0530,229.8887177,82.0669632,149.1219482,30.13885117,60001.94531,84893.26563,703.2182617,7.715805531,-16.89592552,7.338178635,6.46768713,0.736309409,61.65650177,32.17038727,2.818582773
Sun Jul 21 2019 19:06:55 GMT+0530,229.4925995,82.85491943,151.0673523,30.04476929,55080.45703,85360.42969,734.2330933,7.687645912,-16.71424866,7.427459717,6.446340561,0.747599304,61.86542892,32.30437469,2.78808713
Sun Jul 21 2019 20:06:55 GMT+0530,230.6488342,83.12950897,150.7739105,30.15507317,56783.67578,85282.57031,725.668335,7.668569565,-16.75966644,7.391643047,6.431352139,0.744484842,61.84272003,32.2907486,2.777056694
Sun Jul 21 2019 21:06:55 GMT+0530,230.7773132,82.84297943,152.2737122,30.19400406,57766.67578,85326.36719,720.5424194,7.64358902,-16.89592552,7.377109051,6.366856575,0.763431132,61.91084671,32.26803589,2.77251482
Sun Jul 21 2019 22:06:55 GMT+0530,230.6381378,82.80715942,149.915329,30.12587547,58577.73047,85375.03125,719.3745117,7.644043446,-16.21463776,7.370880127,6.297819614,0.74824816,61.90857697,32.2907486,2.757915974
Sun Jul 21 2019 23:06:55 GMT+0530,229.9315491,82.25201416,153.480072,30.21022415,59281.72656,85506.42188,722.4889526,7.609524727,-15.07915878,7.367765903,6.26920557,0.76031667,61.93809891,32.30664444,2.773488045
Mon Jul 22 2019 00:06:55 GMT+0530,229.5782471,82.34751892,151.1542969,30.09667778,59554.24219,85467.49219,718.4661255,7.613612652,-14.30703354,7.372437477,6.228328228,0.739294112,61.94945526,32.28166199,2.77413702
Mon Jul 22 2019 01:06:55 GMT+0530,229.4390717,82.45497131,151.0456085,30.02206039,59781.33984,85345.82813,712.9509277,7.603620529,-14.03451824,7.363613129,6.208343983,0.750973284,61.92447281,32.33162308,2.788736105
Mon Jul 22 2019 02:06:55 GMT+0530,229.5354156,82.83700562,150.9695282,30.03503609,59849.46875,85282.57031,704.7106323,7.577277184,-13.76200294,7.362575054,6.191538811,0.789125383,61.93128586,32.34524918,2.796846628
Mon Jul 22 2019 03:06:55 GMT+0530,229.8030701,82.78328705,149.8718567,29.90202332,59995.45703,85384.76563,704.0617676,7.60180378,-13.53490734,7.356864929,6.182909012,0.744225323,61.93355942,32.32708359,2.793926716
Mon Jul 22 2019 04:06:55 GMT+0530,229.9957733,83.0399704,153.6974335,29.88255882,60057.09766,85326.36719,699.7794189,7.597261429,-14.26161385,7.351674557,6.196989059,0.746042073,61.93128586,32.34297943,2.795224428
Mon Jul 22 2019 05:06:55 GMT+0530,230.7023773,82.68777466,152.1867676,29.86309242,60079.80859,85326.36719,697.3786621,7.609070778,-14.85206318,7.35478878,6.208797932,0.723851562,61.9608078,32.36341858,2.799442053
Mon Jul 22 2019 06:06:55 GMT+0530,229.8887177,82.4848175,149.9479218,29.82740593,60118.73828,85302.03125,694.3291016,7.609524727,-15.80586529,7.360498905,6.232416153,0.739164352,61.9653511,32.34979248,2.796846628
Mon Jul 22 2019 07:06:55 GMT+0530,230.1991882,82.78328705,152.7845154,29.81443024,60128.47266,85204.71094,691.4741821,7.622241974,-17.03218269,7.358422279,6.246041775,0.772255421,61.93809891,32.33843613,2.797819853
Mon Jul 22 2019 08:06:55 GMT+0530,230.3276672,82.4370575,153.6648407,29.75278854,60128.47266,85263.10156,689.2032471,7.635868073,-16.75966644,7.363093853,6.245587826,0.72761488,61.96989441,32.31118774,2.798793077
Mon Jul 22 2019 09:06:55 GMT+0530,230.3811951,81.69088745,151.4694672,29.71385765,60105.76172,85121.97656,685.5048218,7.639501572,-16.75966644,7.374513626,6.258759022,0.76369065,61.9653511,32.32254028,2.803334951
Mon Jul 22 2019 10:06:55 GMT+0530,225.3815155,79.15390778,150.6000214,29.80145264,60092.78516,84421.22656,694.0695801,7.642226696,-16.94134331,7.38074255,6.29327774,0.735141456,60.78672409,31.36192513,2.88606286
Mon Jul 22 2019 11:06:55 GMT+0530,225.670578,79.85829163,150.8499908,29.74305725,60121.98438,84430.96094,694.3291016,7.654943943,-16.89592552,7.410849094,6.312353611,0.750973284,60.80489349,31.37782288,2.88963151
Mon Jul 22 2019 12:06:55 GMT+0530,224.9746857,79.38074493,151.5455475,29.75603294,60118.73828,84348.23438,695.4321289,7.661756992,-17.12302017,7.406177521,6.343238831,0.75862968,60.77536774,31.38463593,2.87762785
Mon Jul 22 2019 13:06:55 GMT+0530,224.8997498,79.67324066,150.9043274,29.89229012,60134.96094,84333.63281,699.1305542,7.669932365,-17.07760239,7.416558743,6.361860752,0.730340004,60.72768021,31.33013153,2.844536781
Mon Jul 22 2019 14:06:55 GMT+0530,225.1566925,79.17181396,149.078476,29.91500092,60125.22656,84367.69531,701.5961914,7.684920788,-17.12302017,7.407734394,6.422268391,0.739034534,60.7549324,31.35738373,2.852971554
Mon Jul 22 2019 15:06:55 GMT+0530,225.2851563,79.70906067,150.0240021,30.05450249,60125.22656,84435.82813,707.2410889,7.722164154,-16.89592552,7.412925243,6.459057808,0.740332246,60.76628494,31.34602928,2.862704277
Mon Jul 22 2019 16:06:55 GMT+0530,225.3922272,80.10303497,151.4368591,30.21346855,60138.20313,84465.02344,710.6151123,7.730793953,-16.80508614,7.428497791,6.511744022,0.757980824,60.76628494,31.34602928,2.859784603
Mon Jul 22 2019 17:06:55 GMT+0530,225.8311615,79.76875305,152.3606567,30.17129326,60099.27344,84533.15625,710.3555908,7.709901333,-16.75966644,7.427978516,6.4967556,0.767453969,60.81170654,31.35738373,2.86205554
Mon Jul 22 2019 18:06:55 GMT+0530,225.5099945,79.5001297,150.1652832,30.24266624,60070.07422,84426.09375,713.0158081,7.724889278,-16.80508614,7.423825741,6.470412254,0.739942968,60.736763,31.40507317,2.882494211
Mon Jul 22 2019 19:06:55 GMT+0530,224.9425659,79.41655731,150.0674744,30.24266624,60092.78516,84401.76563,711.4586182,7.709901333,-16.75966644,7.441993713,6.435439587,0.756164074,60.7322197,31.37100983,2.876330137
Mon Jul 22 2019 21:05:48 GMT+0530,225.317276,79.70906067,149.9370575,30.18102646,60086.29688,84328.76563,708.1494751,7.692187786,-16.94134331,7.438360214,6.41772604,0.764469266,60.70042801,31.40507317,2.8708148
Mon Jul 22 2019 22:05:48 GMT+0530,224.8355103,79.72696686,149.5566711,30.09992027,60073.32031,84348.23438,706.8518066,7.699000359,-16.75966644,7.420192242,6.410459042,0.759148777,60.71859741,31.40961647,2.873410225
Mon Jul 22 2019 23:05:48 GMT+0530,225.3922272,80.31196594,149.3393097,30.10316467,60121.98438,84270.375,706.397644,7.703996658,-17.07760239,7.420192242,6.433168888,0.711134195,60.69134521,31.37555122,2.868868351
Tue Jul 23 2019 00:05:48 GMT+0530,225.4243469,79.61951447,148.1003418,30.19400406,60092.78516,84348.23438,703.8022461,7.708538532,-16.75966644,7.424864292,6.41772604,0.741110861,60.73449326,31.34829903,2.864975214
Tue Jul 23 2019 01:05:48 GMT+0530,225.4671631,79.27925873,149.9044495,30.04476929,60060.34375,84226.57813,703.2182617,7.700363159,-16.80508614,7.423825741,6.429989338,0.750973284,60.736763,31.37327957,2.874707937
